"Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1991-11","1991","11","-2.2","","-14.9","","-8.6","","4.5","","-27.0","","0.0","","80.5","","80.5","","35","",,"",,""
"1991-12","1991","12","-4.1","E","-15.6","","-9.8","E","1.0","E","-26.0","","0.0","","53.0","","53.0","","44","",,"",,""
"1992-01","1992","01","-3.3","E","-15.6","E","-9.7","E","3.0","E","-28.5","","0.0","","70.0","","70.0","","76","",,"",,""
"1992-02","1992","02","1.7","E","-14.7","E","-6.6","E","11.0","B","-23.0","","0.0","T","36.0","","36.0","","70","",,"",,""
"1992-03","1992","03","8.0","E","-9.3","","-0.6","E","13.0","B","-15.0","","0.0","","3.5","","3.5","","15","",,"",,""
"1992-04","1992","04","8.7","","-5.1","","1.8","","19.0","","-18.0","","15.6","","1.0","","16.6","","0","",,"",,""
"1992-05","1992","05","13.1","E","-1.4","E","5.8","E","24.0","","-9.0","","26.6","","13.6","","40.2","","0","",,"",,""
"1992-06","1992","06","21.8","","3.7","","12.8","","29.0","S","-2.5","S","49.0","","0.0","","49.0","","0","",,"",,""
"1992-07","1992","07","19.1","E","4.0","","11.6","E","27.0","","-1.0","","79.8","","0.0","","79.8","","0","",,"",,""
"1992-08","1992","08","19.9","","1.4","","10.7","","28.0","S","-6.5","","46.4","","0.0","T","46.4","","0","",,"",,""
"1992-09","1992","09","11.7","E","-2.1","","4.8","E","25.0","E","-10.0","","41.4","","6.0","","47.4","","","M",,"",,""
"1992-10","1992","10","8.5","E","-5.5","","1.5","E","25.0","E","-17.0","S","15.4","E","16.8","E","32.2","E","0","",,"",,""
"1992-11","1992","11","-1.1","","-13.6","","-7.4","","4.5","S","-27.0","S","0.0","","27.0","","27.0","","12","",,"",,""
"1992-12","1992","12","-10.5","E","-24.9","","-17.5","E","-1.0","E","-39.0","S","0.0","","46.5","","46.5","","41","",,"",,""
"1993-01","1993","01","-9.0","E","-27.9","","-18.7","E","2.0","B","-39.0","","0.0","","25.5","","25.5","","47","",,"",,""
"1993-02","1993","02","-3.5","E","-23.2","","-13.6","E","4.5","E","-37.0","S","0.0","","13.0","","13.0","","48","",,"",,""
"1993-03","1993","03","3.1","E","-14.7","","-6.0","E","10.5","E","-32.5","","0.0","","77.0","","77.0","","60","",,"",,""
"1993-04","1993","04","8.2","","-6.6","","0.8","","12.0","","-12.0","","1.0","","34.0","","35.0","","0","",,"",,""
"1993-05","1993","05","17.8","E","-0.6","E","8.5","E","28.5","E","-10.5","","26.0","","8.0","","34.0","","0","",,"",,""
"1993-06","1993","06","16.9","","1.9","","9.4","","26.0","","-4.0","","65.0","","0.0","","65.0","","0","",,"",,""
"1993-07","1993","07","17.2","","3.6","","10.4","","24.0","","-2.0","","77.7","","0.0","","77.7","","0","",,"",,""
"1993-08","1993","08","18.1","","3.0","","10.6","","25.0","S","-2.0","","55.5","","0.0","","55.5","","0","",,"",,""
"1993-09","1993","09","15.7","E","-2.8","E","6.6","E","24.0","E","-7.0","B","12.7","","0.0","T","12.7","","0","",,"",,""
"1993-10","1993","10","9.9","E","-5.3","E","2.5","E","21.0","E","-11.0","E","25.8","","2.0","","27.8","","","",,"",,""
"1993-11","1993","11","-3.0","E","-16.3","E","-9.9","E","2.5","B","-36.5","E","0.0","","54.0","","54.0","","20","",,"",,""
"1993-12","1993","12","-4.4","E","-17.9","","-11.2","E","2.0","E","-29.0","S","0.0","T","45.5","","45.5","","41","",,"",,""
"1994-01","1994","01","-2.3","","-15.7","","-9.0","","4.5","","-31.0","","0.0","","56.0","","56.0","","60","",,"",,""
"1994-02","1994","02","-7.3","E","-22.9","","-15.3","E","3.5","E","-41.5","S","0.0","","47.0","I","47.0","I","79","",,"",,""
"1994-03","1994","03","4.5","E","-12.4","E","-4.0","E","14.5","","-26.5","","12.3","","50.0","","62.3","","65","",,"",,""
"1994-04","1994","04","9.0","","-5.7","","1.6","","17.0","","-13.0","","0.0","T","27.7","","27.7","","0","",,"",,""
"1994-05","1994","05","14.1","E","-1.9","E","6.0","E","22.5","E","-7.0","B","32.9","","12.0","","44.9","","0","",,"",,""
"1994-06","1994","06","16.9","E","1.5","E","9.2","E","27.0","","-4.0","","22.3","","0.0","","22.3","","0","",,"",,""
"1994-07","1994","07","23.7","E","3.6","E","13.7","E","31.0","","-1.0","","5.3","","0.0","","5.3","","0","",,"",,""
"1994-08","1994","08","20.6","","2.0","","11.3","","29.5","","-4.0","S","29.2","","0.0","","29.2","","0","",,"",,""
"1994-09","1994","09","18.2","E","-1.4","E","8.4","E","24.0","","-5.5","","14.6","","0.0","T","14.6","","0","",,"",,""
"1994-10","1994","10","7.5","","-6.4","","0.5","","15.5","","-14.0","S","10.8","","31.0","","41.8","","10","",,"",,""
"1994-11","1994","11","-2.9","","-17.1","","-10.0","","6.5","","-25.0","","0.0","","54.5","","54.5","","45","",,"",,""
"1994-12","1994","12","-6.8","E","-20.0","","-13.4","E","1.5","","-35.0","S","0.0","","93.0","","93.0","","78","",,"",,""
"1995-01","1995","01","-5.1","E","-20.9","E","-13.0","E","2.0","","-34.0","","0.0","","40.0","","40.0","","69","",,"",,""
"1995-02","1995","02","-1.6","E","-18.2","E","-9.9","E","5.5","","-38.0","","0.0","T","48.0","","48.0","","91","",,"",,""
"1995-03","1995","03","3.0","E","-13.8","E","-5.4","E","12.0","E","-33.0","","0.0","","37.0","","37.0","","","M",,"",,""
"1995-04","1995","04","6.4","E","-6.1","","0.2","E","10.5","","-13.0","S","4.6","","42.0","","46.6","","24","",,"",,""
"1995-05","1995","05","14.0","E","-2.6","E","5.7","E","23.5","","-7.0","","50.8","","14.0","","64.8","","0","",,"",,""
"1995-06","1995","06","17.6","E","2.7","","10.1","E","25.0","E","-4.0","","45.5","E","0.0","","45.5","E","0","",,"",,""
"1995-07","1995","07","","","","","","","","","","","","","","","","","","",,"",,""
"1995-08","1995","08","16.2","E","0.8","E","8.6","E","23.5","","-7.5","","93.2","","0.0","","93.2","","0","",,"",,""
"1995-09","1995","09","17.8","E","-1.1","E","8.4","E","25.5","","-8.0","","39.5","","0.0","","39.5","","0","",,"",,""
"1995-10","1995","10","4.6","E","-5.9","E","-0.7","E","8.5","","-20.0","S","34.2","","13.2","","47.4","","","M",,"",,""
"1995-11","1995","11","-0.4","E","-12.6","E","-6.5","E","6.5","","-30.0","","0.0","","123.5","","123.5","","58","",,"",,""
"1995-12","1995","12","","","","","","","","","","","","","","","","","","",,"",,""
"1996-01","1996","01","","","","","","","","","","","","","","","","","","",,"",,""
"1996-02","1996","02","-0.6","","-17.7","","-9.2","","10.2","","-37.1","","","","","","","","","",,"",,""
"1996-03","1996","03","1.5","E","-14.2","E","-6.4","E","11.4","","-32.1","E","","","","","","","","",,"",,""
"1996-04","1996","04","7.6","E","-4.1","E","1.7","E","16.7","","-15.8","","","","","","","","","",,"",,""
"1996-05","1996","05","9.5","E","-1.5","E","4.0","E","17.2","E","-8.2","","","","","","","","","",,"",,""
"1996-06","1996","06","15.6","E","2.5","E","9.1","E","21.8","","-2.4","","23.8","E","4.0","E","27.8","E","","",,"",,""
"1996-07","1996","07","20.8","E","5.5","E","13.1","E","28.3","","0.0","","35.4","E","0.0","","35.4","E","0","",,"",,""
"1996-08","1996","08","21.7","","3.6","","12.6","","29.9","","-0.6","","12.8","","0.0","","12.8","","0","",,"",,""
"1996-09","1996","09","12.2","","0.2","","6.2","","26.9","","-8.5","","40.5","","11.0","E","51.5","E","","",,"",,""
"1996-10","1996","10","5.9","E","-5.1","E","0.4","E","18.2","","-19.4","","14.8","","19.9","E","34.7","E","","",,"",,""
"1996-11","1996","11","-5.3","","-14.8","","-10.1","","3.9","","-31.3","","","","","","","","","",,"",,""
"1996-12","1996","12","-11.1","","-22.9","","-17.1","","-0.9","","-37.5","","","","","","","","","",,"",,""
"1997-01","1997","01","-6.3","","-19.0","","-12.7","","4.3","","-40.6","","","","","","","","","",,"",,""
"1997-02","1997","02","1.0","","-14.2","","-6.6","","7.6","","-26.4","","","","","","","","","",,"",,""
"1997-03","1997","03","1.4","E","-11.3","E","-4.9","E","9.5","","-26.7","","","","","","","","","",,"",,""
"1997-04","1997","04","6.4","E","-8.5","E","-1.0","E","11.5","","-20.5","","","","","","","","","",,"",,""
"1997-05","1997","05","12.8","","-0.6","","6.1","","20.3","","-7.9","","27.7","","10.0","E","37.7","E","","",,"",,""
"1997-06","1997","06","15.7","E","3.3","E","9.5","E","22.5","","-2.5","","53.9","E","0.0","","53.9","E","0","E",,"",,""
"1997-07","1997","07","18.9","E","5.1","E","12.0","E","28.3","E","-0.9","","60.6","E","0.0","","60.6","E","0","E",,"",,""
"1997-08","1997","08","19.4","E","4.6","E","12.0","E","30.5","E","-1.7","","45.9","E","0.0","","45.9","E","0","",,"",,""
"1997-09","1997","09","15.8","E","1.6","E","8.8","E","23.0","B","-2.4","","78.6","E","1.0","E","79.6","E","0","E",,"",,""
"1997-10","1997","10","5.2","I","-3.1","I","1.1","I","14.5","I","-7.8","I","","","","","","","","",,"",,""
"1997-11","1997","11","1.0","E","-9.5","E","-4.3","E","6.1","","-16.9","","","","","","","","","",,"",,""
"1997-12","1997","12","-4.5","","-16.2","","-10.4","","0.5","","-22.5","","","","","","","","","",,"",,""
"1998-01","1998","01","-6.1","E","-17.9","E","-12.1","E","3.5","","-40.4","","","","","","","","","",,"",,""
"1998-02","1998","02","2.3","","-13.5","","-5.6","","6.7","","-24.7","","","","","","","","","",,"",,""
"1998-03","1998","03","3.0","","-9.9","","-3.5","","9.2","","-24.3","","","","","","","","","",,"",,""
"1998-04","1998","04","9.2","E","-4.6","E","2.3","E","18.9","","-11.5","","","","","","","","","",,"",,""
"1998-05","1998","05","16.6","","1.2","","8.9","","21.5","","-3.3","","","","","","","","0","",,"",,""
"1998-06","1998","06","15.8","","4.0","","9.9","","22.7","","-2.1","","","","","","","","0","",,"",,""
"1998-07","1998","07","23.0","E","7.8","E","15.4","E","30.6","","1.8","","","","","","","","0","",,"",,""
"1998-08","1998","08","22.9","","4.8","","13.9","","31.0","","0.1","","22.2","","0.0","","22.2","","0","",,"",,""
"1998-09","1998","09","19.5","","2.4","","10.9","","28.3","","-2.5","S","11.1","","0.0","","11.1","","0","E",,"",,""
"1998-10","1998","10","8.6","","-2.7","","3.0","","16.4","","-7.0","","9.4","","12.8","E","22.2","E","","",,"",,""
"1998-11","1998","11","-0.3","E","-7.8","E","-4.1","E","7.1","","-22.4","","","","","","","","","",,"",,""
"1998-12","1998","12","-7.2","E","-17.5","E","-12.4","E","1.5","","-39.9","","","","","","","","","",,"",,""
"1999-01","1999","01","-3.9","E","-13.5","E","-8.7","E","0.5","","-31.2","","","","","","","","","",,"",,""
"1999-02","1999","02","-0.4","E","-13.4","E","-6.9","E","8.4","","-27.4","","","","","","","","","",,"",,""
"1999-03","1999","03","4.0","","-11.0","","-3.5","","17.0","","-21.9","","","","","","","","","",,"",,""
"1999-04","1999","04","8.1","E","-5.6","E","1.2","E","18.5","","-17.2","","","","","","","","","",,"",,""
"1999-05","1999","05","10.8","","-1.9","","4.5","","23.8","","-9.5","","","","","","","","","",,"",,""
"1999-06","1999","06","14.7","","2.0","","8.4","","24.4","","-4.2","","23.3","","0.0","","23.3","","0","",,"",,""
"1999-07","1999","07","17.3","","3.1","","10.3","","25.8","","-2.1","","98.6","","0.0","","98.6","","","",,"",,""
"1999-08","1999","08","20.9","","6.2","","13.6","","28.3","","0.2","","77.8","","0.0","","77.8","","","",,"",,""
"1999-09","1999","09","14.6","E","-0.9","E","6.9","E","22.9","","-7.9","","19.9","E","7.7","E","27.6","E","","",,"",,""
"1999-10","1999","10","6.6","E","-4.2","E","1.2","E","14.4","","-12.2","","31.2","I","3.2","I","34.4","I","","",,"",,""
"1999-11","1999","11","1.3","E","-8.6","E","-3.7","E","8.6","","-20.6","","","","","","","","","",,"",,""
"1999-12","1999","12","-3.4","","-13.0","","-8.3","","1.1","","-20.4","","","","","","","","","",,"",,""
"2000-01","2000","01","-5.2","","-18.5","","-11.9","","0.4","","-26.4","","","","","","","","","",,"",,""
"2000-02","2000","02","-0.5","","-16.9","","-8.7","","5.7","","-28.0","","","","","","","","","",,"",,""
"2000-03","2000","03","2.8","","-8.7","","-3.0","","7.8","S","-16.4","","","","","","","","","",,"",,""
"2000-04","2000","04","7.4","E","-5.3","E","1.1","E","15.4","","-14.8","","","","","","","","","",,"",,""
"2000-05","2000","05","10.6","E","-1.6","E","4.5","E","16.5","E","-6.8","E","21.1","E","5.4","E","26.5","E","","",,"",,""
"2000-06","2000","06","15.3","E","1.5","E","8.4","E","21.8","E","-4.4","E","40.6","","0.0","","40.6","","0","",,"",,""
"2000-07","2000","07","20.2","E","4.3","E","12.3","E","29.6","E","-1.7","E","71.7","E","0.0","","71.7","E","","",,"",,""
"2000-08","2000","08","19.8","E","3.1","E","11.5","E","28.1","E","-3.5","E","30.9","E","0.0","","30.9","E","","",,"",,""
"2000-09","2000","09","13.8","E","-0.6","E","6.6","E","23.4","E","-9.8","E","51.6","E","1.3","","52.9","E","0","",,"",,""
"2000-10","2000","10","8.5","E","-4.2","E","2.2","E","17.3","E","-12.3","B","26.1","E","8.5","E","34.6","E","1","",,"",,""
"2000-11","2000","11","-2.2","E","-14.4","E","-8.3","E","4.0","","-21.9","","5.1","","29.0","E","34.1","E","10","",,"",,""
"2000-12","2000","12","-7.7","E","-19.4","E","-13.6","E","0.4","","-34.2","","0.0","","76.6","E","76.6","E","35","",,"",,""
"2001-01","2001","01","-3.3","","-16.5","","-9.9","","0.7","","-23.3","","0.0","","23.4","","23.4","","39","",,"",,""
"2001-02","2001","02","-3.5","","-21.0","","-12.3","","4.3","","-32.7","","0.0","","30.4","E","30.4","E","52","",,"",,""
"2001-03","2001","03","3.2","","-10.3","","-3.6","","10.9","","-23.5","","0.0","","42.7","","42.7","","48","",,"",,""
"2001-04","2001","04","6.2","E","-5.0","E","0.6","E","16.8","","-17.6","","","","","","","","1","",,"",,""
"2001-05","2001","05","12.2","E","0.0","E","6.1","E","24.4","","-5.3","","34.5","E","3.8","E","38.3","E","","",,"",,""
"2001-06","2001","06","14.7","E","2.1","E","8.4","E","21.4","S","-2.2","S","76.1","E","0.0","","76.1","E","0","",,"",,""
"2001-07","2001","07","20.0","E","5.5","E","12.8","E","28.3","","-0.2","","34.1","E","0.0","","34.1","E","0","",,"",,""
"2001-08","2001","08","22.4","E","5.1","E","13.8","E","32.2","E","0.7","S","8.3","","0.0","","8.3","","0","",,"",,""
"2001-09","2001","09","17.0","E","0.9","E","9.0","E","25.3","","-3.9","","24.8","E","0.0","","24.8","E","0","",,"",,""
"2001-10","2001","10","5.2","E","-4.8","E","0.2","E","14.7","","-12.6","","1.2","I","0.0","I","1.2","I","0","",,"",,""
"2001-11","2001","11","-0.3","E","-9.6","E","-4.9","E","6.8","","-18.2","","","","","","","","","",,"",,""
"2001-12","2001","12","-6.9","E","-18.5","E","-12.7","E","-0.7","","-27.5","S","","","","","","","22","",,"",,""
"2002-01","2002","01","-5.5","","-16.8","","-11.2","","1.8","","-31.5","","","","","","","","51","",,"",,""
"2002-02","2002","02","-1.5","","-16.2","","-8.9","","4.5","","-31.5","","","","","","","","65","",,"",,""
"2002-03","2002","03","-2.7","","-16.7","","-9.7","","12.0","","-33.4","","0.0","","54.4","","54.4","","69","",,"",,""
"2002-04","2002","04","5.3","","-6.7","","-0.7","","11.8","","-25.3","","0.0","","10.5","E","10.5","E","1","",,"",,""
"2002-05","2002","05","9.7","E","-2.0","E","3.8","E","19.4","","-11.4","","21.5","","24.6","E","46.1","E","","",,"",,""
"2002-06","2002","06","17.3","E","3.1","E","10.2","E","27.6","","-3.1","","16.0","","0.0","","16.0","","0","",,"",,""
"2002-07","2002","07","21.4","E","5.1","E","13.3","E","31.5","","-2.5","","13.4","I","0.0","I","13.4","I","0","",,"",,""
"2002-08","2002","08","19.0","E","2.9","E","11.0","E","26.7","","-1.9","","31.3","","0.0","T","31.3","","0","",,"",,""
"2002-09","2002","09","13.6","E","1.1","E","7.4","E","23.7","","-5.3","","57.2","","0.0","","57.2","","","",,"",,""
"2002-10","2002","10","6.7","","-7.4","","-0.4","","13.1","S","-23.7","","2.0","","4.0","","6.0","","3","",,"",,""
"2002-11","2002","11","1.8","","-7.9","","-3.1","","7.2","","-21.2","","0.0","","13.0","","13.0","","10","",,"",,""
"2002-12","2002","12","-4.7","","-15.7","","-10.2","","2.4","","-27.0","","0.0","","19.0","","19.0","","25","",,"",,""
"2003-01","2003","01","-3.9","","-15.3","","-9.6","","2.5","","-32.1","","0.0","","32.0","","32.0","","42","",,"",,""
"2003-02","2003","02","-0.6","","-16.4","","-8.5","","4.0","","-34.8","","0.0","","20.0","","20.0","","54","",,"",,""
"2003-03","2003","03","0.3","","-11.6","","-5.7","","9.1","","-29.5","","6.4","E","52.4","E","58.8","E","49","",,"",,""
"2003-04","2003","04","7.5","E","-4.3","E","1.6","E","16.1","","-13.9","","57.1","E","16.2","E","73.3","E","0","",,"",,""
"2003-05","2003","05","10.9","","-1.0","","5.0","","22.7","","-6.7","","27.3","","19.0","","46.3","","","",,"",,""
"2003-06","2003","06","17.1","","3.3","","10.3","","26.8","","-1.5","","36.0","E","0.0","","36.0","E","0","",,"",,""
"2003-07","2003","07","22.6","E","4.9","E","13.8","E","29.7","","0.1","","19.0","E","0.0","","19.0","E","0","",,"",,""
"2003-08","2003","08","23.4","E","5.0","E","14.3","E","30.6","","-1.5","","21.7","","0.0","","21.7","","0","",,"",,""
"2003-09","2003","09","14.6","E","1.0","E","7.9","E","27.0","","-4.8","","39.5","E","3.0","E","42.5","E","7","",,"",,""
"2003-10","2003","10","8.5","E","-3.0","E","2.7","E","22.3","","-22.7","","39.4","","42.5","E","81.9","E","","",,"",,""
"2003-11","2003","11","-3.1","E","-14.8","","-9.0","E","2.3","","-32.0","","0.0","","76.5","E","55.7","E","49","",,"",,""
"2003-12","2003","12","-5.7","E","-18.3","E","-12.0","E","-0.4","","-29.9","","0.0","","19.3","E","19.3","","44","",,"",,""
"2004-01","2004","01","-7.0","","-17.4","","-12.2","","2.5","","-40.1","","0.0","","57.5","E","58.6","","89","",,"",,""
"2004-02","2004","02","1.1","","-15.2","","-7.1","","7.4","","-29.6","","0.0","","4.6","E","4.6","E","66","",,"",,""
"2004-03","2004","03","4.3","","-7.4","","-1.5","","15.9","","-19.0","","0.0","","34.5","","22.5","","44","",,"",,""
"2004-04","2004","04","10.2","","-4.1","","3.1","","17.1","","-9.6","","1.0","","18.7","E","19.7","E","0","",,"",,""
"2004-05","2004","05","10.8","","-0.7","","5.1","","18.9","","-5.5","","54.5","","0.0","","54.5","","0","",,"",,""
"2004-06","2004","06","18.4","","2.8","","10.6","","25.7","","-2.3","","43.2","E","0.0","","43.2","E","0","",,"",,""
"2004-07","2004","07","","","","","","","","","","","","","","","","","","",,"",,""
"2004-08","2004","08","20.7","","6.3","","13.6","","29.5","","2.1","","75.9","","0.0","","75.9","","0","",,"",,""
"2004-09","2004","09","11.7","","0.8","","6.3","","19.1","","-3.1","","54.3","","0.0","","54.3","","0","",,"",,""
"2004-10","2004","10","6.7","","-5.0","","0.9","","17.8","","-16.0","","26.5","","24.3","","50.8","","","M",,"",,""
"2004-11","2004","11","-0.1","","-10.5","","-5.3","","5.1","","-19.8","","1.4","","38.2","","37.9","","10","",,"",,""
"2004-12","2004","12","-4.1","","-14.0","","-9.0","","4.5","","-25.1","","0.0","","50.2","","50.0","","37","",,"",,""
"2005-01","2005","01","-6.5","","-16.9","","-11.7","","6.4","","-39.6","","11.3","","39.2","","57.5","","50","",,"",,""
"2005-02","2005","02","-0.7","I","-14.0","I","-7.4","I","7.6","I","-24.9","I","0.0","I","31.2","I","16.3","I","","M",,"",,""
"2005-03","2005","03","1.8","I","-10.5","I","-4.4","I","5.1","I","-18.9","I","0.0","I","20.5","I","20.5","I","53","",,"",,""
"2005-04","2005","04","8.9","","-4.9","","2.0","","19.4","","-12.6","","2.2","","52.0","","50.2","","31","",,"",,""
"2005-05","2005","05","14.4","","0.1","","7.3","","24.2","","-6.5","","25.0","","0.0","","25.0","","0","",,"",,""
"2005-06","2005","06","15.2","","3.8","","9.5","","25.7","","-2.6","","96.0","","0.0","","96.0","","0","",,"",,""
"2005-07","2005","07","19.5","","5.1","","12.4","","26.4","","0.2","","58.6","","0.0","","58.6","","0","",,"",,""
"2005-08","2005","08","19.6","","3.0","","11.3","","26.8","","-2.3","","61.3","","0.0","","61.3","","0","",,"",,""
"2005-09","2005","09","12.1","","0.0","","6.1","","18.9","","-5.7","","92.3","","0.0","","92.3","","0","",,"",,""
"2005-10","2005","10","6.9","","-2.7","","2.1","","14.1","","-8.3","","42.5","","7.9","","50.1","","0","",,"",,""
"2005-11","2005","11","-1.2","","-9.0","","-5.1","","4.9","","-23.5","","6.2","","19.2","","25.4","","19","",,"",,""
"2005-12","2005","12","-5.9","","-15.9","","-10.9","","2.6","","-29.5","S","0.0","","23.7","","23.7","","33","",,"",,""
"2006-01","2006","01","-2.3","","-10.6","","-6.5","","3.6","","-18.8","","0.0","","71.4","","71.4","","74","",,"",,""
"2006-02","2006","02","-2.7","","-17.7","","-10.2","","2.3","","-35.8","","0.0","","52.9","","33.1","","77","",,"",,""
"2006-03","2006","03","2.7","","-12.1","","-4.7","","7.9","","-24.8","","0.0","","15.8","","15.8","","61","",,"",,""
"2006-04","2006","04","9.2","","-4.1","","2.6","","17.2","","-13.2","","11.9","","24.6","","36.5","","6","",,"",,""
"2006-05","2006","05","14.1","","-0.1","","7.0","","24.8","S","-6.6","","24.2","","3.2","","27.6","","6","",,"",,""
"2006-06","2006","06","18.8","","4.6","","11.7","","28.3","","-2.1","","47.8","","0.0","","47.8","","0","",,"",,""
"2006-07","2006","07","23.5","","7.0","","15.3","","31.6","","0.5","","30.9","","0.0","","30.9","","0","",,"",,""
"2006-08","2006","08","19.8","","3.2","","11.5","","27.1","","-2.1","","57.6","","0.0","","57.6","","0","",,"",,""
"2006-09","2006","09","17.6","","1.5","","9.6","","27.8","","-2.5","","25.7","","5.3","","31.0","","0","",,"",,""
"2006-10","2006","10","8.3","","-5.0","","1.7","","16.9","","-22.8","","11.3","","10.6","","21.9","","","M",,"",,""
"2006-11","2006","11","-3.6","","-11.1","E","-7.2","E","4.1","","-33.0","E","21.1","","114.3","","113.0","","50","",,"",,""
"2006-12","2006","12","-4.4","E","-13.9","E","-9.1","E","0.8","E","-24.9","E","0.0","I","41.9","I","17.6","I","55","",,"",,""
"2007-01","2007","01","-5.0","","-18.3","","-11.7","","4.9","","-31.9","","0.0","","39.2","","39.2","","73","",,"",,""
"2007-02","2007","02","-2.8","","-14.6","","-8.7","","2.4","","-25.4","","0.0","","32.2","","24.8","","85","",,"",,""
"2007-03","2007","03","4.2","","-7.3","","-1.6","","11.5","","-24.7","","12.0","","54.7","","66.7","","60","",,"",,""
"2007-04","2007","04","7.1","","-4.8","","1.1","","16.2","","-14.3","","11.9","","27.0","","38.9","","","M",,"",,""
"2007-05","2007","05","13.2","","-0.4","","6.4","","22.7","","-3.9","","45.1","","13.8","","58.9","","0","",,"",,""
"2007-06","2007","06","17.1","","3.9","","10.5","","25.9","","-2.0","","72.4","","0.0","","72.4","","0","",,"",,""
"2007-07","2007","07","25.0","","7.2","","16.1","","31.3","","0.1","","17.0","","0.0","","17.0","","0","",,"",,""
"2007-08","2007","08","19.2","","3.8","E","11.5","E","28.3","","-1.3","","65.6","","0.0","","65.6","","0","",,"",,""
"2007-09","2007","09","13.8","","0.1","","7.0","","22.5","","-5.0","","36.0","E","14.1","E","50.1","E","","M",,"",,""
"2007-10","2007","10","7.3","","-2.4","E","2.6","E","16.2","","-9.4","E","21.1","E","9.6","E","30.7","E","","",,"",,""
"2007-11","2007","11","-0.8","E","-11.4","E","-6.0","E","6.7","E","-24.5","E","0.0","","25.2","E","25.2","E","","",,"",,""
